est_year,season,survey_area,xmin_fit,xmax_fit,xmin_actual,xmax_actual,n,b,confMin,confMax,spectra_type,stdErr,C,area,area_titles,bot_temp,overall_avg_btemp,bot_temp_anom,total_weight_lb
1978,Fall,Northeast Shelf,16,81599.35440036407,16.207114167540052,81599.35440036407,89304,-1.307456520774484,-1.310456520774484,-1.304456520774484,bodymass,0.00153061224489796,0.7774357639402707,Northeast Shelf,Northeast Shelf,10.396118585784548,10.635930429009806,-0.2398118432252581,696171222.1183889
1978,Fall,SNE,16,16556.9845731957,16.46114762259095,16556.9845731957,21188,-1.3409177788553353,-1.347917778855335,-1.333917778855335,bodymass,0.00357142857142857,0.9681199254240956,Southern New England,Southern New England,12.077970094506746,11.91513307981422,0.16283701469252598,165595099.55721912
1978,Spring,GB,16,16359.512702856282,16.165611215386374,16359.512702856282,9569,-0.961431855438101,-0.971431855438101,-0.9514318554381008,bodymass,0.00510204081632659,0.1131090497353554,Georges Bank,Georges Bank,6.087481248698418,6.301109876470461,-0.21362862777204317,111622558.8752688
1978,Spring,GoM,16,22553.339900898416,17.080418379250208,22553.339900898416,7703,-1.0976229637696062,-1.1076229637696062,-1.087622963769606,bodymass,0.00510204081632659,0.25224985027963226,Gulf of Maine,Gulf of Maine,5.723111102901887,6.624192595080466,-0.9010814921785784,357083259.2527962
1978,Spring,MAB,16,16204.602996818949,16.46114762259095,16204.602996818949,25144,-1.355037408068303,-1.3620374080683029,-1.3480374080683029,bodymass,0.00357142857142857,1.039173662938676,Mid-Atlantic Bight,Mid-Atlantic Bight,8.9670390632392,8.445150233826018,0.5218888294131823,61870304.43310472
1978,Spring,Northeast Shelf,16,22553.339900898416,16.165611215386374,22553.339900898416,61627,-1.2493948332397522,-1.2533948332397524,-1.2453948332397524,bodymass,0.00204081632653061,0.5955814010730206,Northeast Shelf,Northeast Shelf,6.669320725780091,6.972748924661886,-0.30342819888179484,696171222.1183889
1978,Spring,SNE,16,15291.080414912112,16.165611215386374,15291.080414912112,19649,-1.2787167336936915,-1.2857167336936917,-1.2717167336936916,bodymass,0.00357142857142857,0.7082248123851664,Southern New England,Southern New England,6.906781934961168,6.976838513185743,-0.070056578224575,165595099.55721912
1979,Fall,GB,16,16087.019982701133,16.207114167540052,16087.019982701133,36164,-1.067157191495655,-1.0721571914956547,-1.062157191495655,bodymass,0.00255102040816321,0.21782560165743065,Georges Bank,Georges Bank,10.478005349475184,11.364273827197954,-0.8862684777227692,127397840.6049707
1979,Fall,GoM,16,27650.029160761427,16.804182091613516,27650.029160761427,24813,-1.1632764077501103,-1.1682764077501109,-1.1582764077501109,bodymass,0.00255102040816321,0.3647475718752458,Gulf of Maine,Gulf of Maine,6.901917830759596,7.58698901219138,-0.685071181431784,405438329.4088628
1979,Fall,MAB,16,136272.62670532314,16.422642818796575,136272.62670532314,41868,-2.241672427703534,-2.2526724277035344,-2.230672427703534,bodymass,0.00561224489795924,38.82713474738416,Mid-Atlantic Bight,Mid-Atlantic Bight,13.272415983770813,14.421963910975771,-1.1495479272049618,29571722.680609576
1979,Fall,Northeast Shelf,16,136272.62670532314,16.207114167540052,136272.62670532314,151431,-1.481731896527802,-1.483731896527802,-1.479731896527802,bodymass,0.00102040816326536,1.855479082652373,Northeast Shelf,Northeast Shelf,9.753505787750187,10.635930429009806,-0.8824246412596182,721766721.5323893
1979,Fall,SNE,16,20645.42953945469,16.207114167540052,20645.42953945469,48984,-1.622457362730136,-1.628457362730136,-1.6164573627301355,bodymass,0.00306122448979597,3.5373787294767673,Southern New England,Southern New England,10.930881338388817,11.91513307981422,-0.9842517414254032,159358828.83794615
1979,Spring,GB,16,21829.58213677949,16.326911650507075,21829.58213677949,12033,-1.20937440513409,-1.21837440513409,-1.2003744051340903,bodymass,0.00459183673469382,0.48004409864344744,Georges Bank,Georges Bank,5.466440964946701,6.301109876470461,-0.8346689115237602,127397840.6049707
1979,Spring,GoM,16,24779.792233673736,17.080418379250208,24779.792233673736,12974,-1.208529296616382,-1.216529296616382,-1.200529296616382,bodymass,0.00408163265306122,0.4742853431976703,Gulf of Maine,Gulf of Maine,5.67686030238142,6.624192595080466,-0.9473322926990456,405438329.4088628
