est_year,season,survey_area,xmin_fit,xmax_fit,xmin_actual,xmax_actual,n,b,confMin,confMax,spectra_type,stdErr,C,area_titles,bot_temp,region,total_weight_lb
1999,Fall,GoM,1,12327.646250585389,0.1548757726287886,12327.646250585389,41813,-0.9928225314482176,-0.9958225314482176,-0.9898225314482176,bodymass,0.00153061224489796,0.10261332506543946,Gulf of Maine,6.752699152493881,NA,62178708
1999,Fall,MAB,1,110906.1908311642,0.10259749676006846,110906.1908311642,17380,-1.1686970914625636,-1.1726970914625636,-1.1646970914625636,bodymass,0.00204081632653061,0.1963663632067322,Mid-Atlantic Bight,10.995275865402895,NA,483065585
1999,Fall,SNE,1,12084.901664778785,0.14143983068389182,12084.901664778785,35061,-1.174093243217315,-1.1780932432173148,-1.1700932432173148,bodymass,0.00204081632653061,0.2161774860114693,Southern New England,10.5375302219513,NA,99128337
1999,Spring,GB,1,14412.151515804988,0.5327770689848076,14412.151515804988,17222,-0.9277860935498662,-0.9327860935498662,-0.9227860935498664,bodymass,0.00255102040816321,0.07245125146894421,Georges Bank,8.012809531246614,NA,76491774
1999,Spring,GoM,1,49027.787392648585,1.0317521988158551,49027.787392648585,15141,-1.056067883355427,-1.0610678833554266,-1.0510678833554268,bodymass,0.00255102040816321,0.12343745553235808,Gulf of Maine,6.752699152493881,NA,62178708
1999,Spring,MAB,1,13157.212242333835,0.2784992995500704,13157.212242333835,16250,-0.9632131063050444,-0.9682131063050444,-0.9582131063050444,bodymass,0.00255102040816321,0.08810668842140484,Mid-Atlantic Bight,10.995275865402895,NA,483065585
1999,Spring,SNE,1,6842.237744141651,0.10259749676006846,6842.237744141651,37325,-0.9622676741140168,-0.9652676741140168,-0.9592676741140168,bodymass,0.00153061224489796,0.09541875791642523,Southern New England,10.5375302219513,NA,99128337
2000,Fall,GB,1,12414.059729595714,0.1097870419143184,12414.059729595714,13688,-0.9818800303635556,-0.9878800303635557,-0.9758800303635552,bodymass,0.00306122448979597,0.09728076794101316,Georges Bank,9.78630914703224,NA,75285194
2000,Fall,GoM,1,32889.421143969324,0.3735691319226485,32889.421143969324,32276,-1.0000842620078738,-1.0030842620078737,-0.9970842620078736,bodymass,0.00153061224489796,0.09618760442589278,Gulf of Maine,8.427753861475798,NA,51591865
2000,Fall,MAB,1,130449.93144195284,0.02414338810073994,130449.93144195284,24969,-1.220172739091199,-1.2241727390911987,-1.2161727390911987,bodymass,0.00204081632653061,0.23796502930116345,Mid-Atlantic Bight,12.99261127741991,NA,446289148
2000,Fall,SNE,1,5742.728676918521,0.04477530764288502,5742.728676918521,27061,-1.0798444341715814,-1.0838444341715814,-1.0758444341715814,bodymass,0.00204081632653061,0.16001539718241203,Southern New England,12.202781338392544,NA,101639935
2000,Spring,GB,1,14154.01636406306,0.30976435376605593,14154.01636406306,23332,-0.9995754895081084,-1.0035754895081084,-0.9955754895081084,bodymass,0.00204081632653061,0.10441498277878766,Georges Bank,9.78630914703224,NA,75285194
2000,Spring,GoM,1,13793.25176343917,1.0547470274609427,13793.25176343917,35635,-1.0234327656439743,-1.0264327656439745,-1.0204327656439744,bodymass,0.00153061224489796,0.11706267742502877,Gulf of Maine,8.427753861475798,NA,51591865
2000,Spring,MAB,1,20024.03502241317,0.10259749676006846,20024.03502241317,14867,-0.9393923351686618,-0.9443923351686618,-0.934392335168662,bodymass,0.00255102040816321,0.07367229736351387,Mid-Atlantic Bight,12.99261127741991,NA,446289148
2000,Spring,SNE,1,8890.986356695474,0.12127264015183566,8890.986356695474,12617,-1.0253199465817544,-1.0313199465817544,-1.0193199465817542,bodymass,0.00306122448979597,0.12312253304331287,Southern New England,12.202781338392544,NA,101639935
2001,Fall,GB,1,13793.25176343917,0.12114625991347348,13793.25176343917,17739,-0.967171961452938,-0.972171961452938,-0.9621719614529384,bodymass,0.00255102040816321,0.08935111412633749,Georges Bank,8.148858550233433,NA,87003817
2001,Fall,GoM,1,27075.177642963394,0.1548757726287886,27075.177642963394,24927,-0.96536572083324,-0.96936572083324,-0.96136572083324,bodymass,0.00204081632653061,0.08167898446197042,Gulf of Maine,8.020425956128006,NA,47084145
2001,Fall,MAB,1,95501.89471925804,0.14143983068389182,95501.89471925804,12156,-1.1575935595580216,-1.1625935595580217,-1.1525935595580217,bodymass,0.00255102040816321,0.1885378675401988,Mid-Atlantic Bight,10.904898793718456,NA,565070811
2001,Fall,SNE,1,95501.89471925804,0.04477530764288502,95501.89471925804,19412,-1.122701940916447,-1.1267019409164472,-1.1187019409164471,bodymass,0.00204081632653061,0.16249203195997977,Southern New England,9.06974587092479,NA,105223362
2001,Spring,GB,1,10430.538043671728,0.3857854553894314,10430.538043671728,21942,-0.9370379873432808,-0.941037987343281,-0.933037987343281,bodymass,0.00204081632653061,0.07963739416832755,Georges Bank,8.148858550233433,NA,87003817
2001,Spring,GoM,1,15935.321747324617,0.18405706707982925,15935.321747324617,28110,-0.9985139477872872,-1.0025139477872873,-0.9945139477872872,bodymass,0.00204081632653061,0.1026041118455598,Gulf of Maine,8.020425956128006,NA,47084145
2001,Spring,MAB,1,7938.683690383154,0.10259749676006846,7938.683690383154,18837,-0.8840926876916845,-0.8890926876916843,-0.8790926876916845,bodymass,0.00255102040816321,0.0632870776167156,Mid-Atlantic Bight,10.904898793718456,NA,565070811
2001,Spring,SNE,1,9187.713673190014,0.4178808621621731,9187.713673190014,21785,-0.9843164359638216,-0.9893164359638216,-0.9793164359638218,bodymass,0.00255102040816321,0.1019267765068704,Southern New England,9.06974587092479,NA,105223362
2002,Fall,GB,1,14895.164907769751,0.02511243272327328,14895.164907769751,20157,-0.8807000354737494,-0.8857000354737492,-0.8757000354737494,bodymass,0.00255102040816321,0.0555757521759531,Georges Bank,9.282579963067445,NA,77171856
2002,Fall,GoM,1,18092.69299746476,0.1548757726287886,18092.69299746476,42082,-0.9630065254354508,-0.9660065254354506,-0.9600065254354506,bodymass,0.00153061224489796,0.08462566193640204,Gulf of Maine,7.68403359348491,NA,46678647
2002,Fall,MAB,1,93425.68935443416,0.14143983068389182,93425.68935443416,35842,-1.224337355660872,-1.2273373556608715,-1.2213373556608715,bodymass,0.00153061224489796,0.2429800811239605,Mid-Atlantic Bight,13.170991789556185,NA,422833318
2002,Fall,SNE,1,5164.4888269271,0.14143983068389182,5164.4888269271,14391,-1.081281198282352,-1.087281198282352,-1.0752811982823518,bodymass,0.00306122448979597,0.16227519422745745,Southern New England,11.716135379141638,NA,96710733
2002,Spring,GB,1,14521.298792536803,0.34967652272968747,14521.298792536803,19528,-0.9307661292786268,-0.9357661292786266,-0.9257661292786268,bodymass,0.00255102040816321,0.0735306983644741,Georges Bank,9.282579963067445,NA,77171856
2002,Spring,GoM,1,18851.654649308508,0.259207492206367,18851.654649308508,27866,-0.9760166221566376,-0.9800166221566378,-0.9720166221566378,bodymass,0.00204081632653061,0.0900607964206901,Gulf of Maine,7.68403359348491,NA,46678647
2002,Spring,MAB,1,7190.8545341507,0.10259749676006846,7190.8545341507,15013,-0.963354708958541,-0.969354708958541,-0.9573547089585408,bodymass,0.00306122448979597,0.09527484149877471,Mid-Atlantic Bight,13.170991789556185,NA,422833318
2002,Spring,SNE,1,20445.64467744209,0.2960716094033669,20445.64467744209,30452,-1.0384773085203325,-1.0414773085203322,-1.0354773085203322,bodymass,0.00153061224489796,0.12121058862554308,Southern New England,11.716135379141638,NA,96710733
2003,Fall,GB,1,11761.869454429365,0.04477530764288502,11761.869454429365,36978,-1.1273817738224543,-1.1303817738224542,-1.1243817738224542,bodymass,0.00153061224489796,0.18276688129637905,Georges Bank,8.85891158456092,NA,99492870
2003,Fall,GoM,1,23380.390768237135,0.265048474310724,23380.390768237135,41220,-0.9908941353791304,-0.9938941353791304,-0.9878941353791304,bodymass,0.00153061224489796,0.09492357535141288,Gulf of Maine,8.197342406289053,NA,50683689
2003,Fall,MAB,1,95501.89471925804,0.04835555390003871,95501.89471925804,34281,-1.1916733923187055,-1.1946733923187056,-1.1886733923187056,bodymass,0.00153061224489796,0.215614371768048,Mid-Atlantic Bight,10.671219283078624,NA,431035590
2003,Fall,SNE,1,5809.315148078213,0.04477530764288502,5809.315148078213,23575,-1.1655422695925552,-1.1705422695925551,-1.1605422695925554,bodymass,0.00255102040816321,0.21729416794866316,Southern New England,10.726971626281738,NA,110779078
2003,Spring,GB,1,10117.6747658145,0.3163249227451163,10117.6747658145,7588,-0.8179962558071018,-0.8269962558071016,-0.8089962558071018,bodymass,0.00459183673469382,0.04177058741151849,Georges Bank,8.85891158456092,NA,99492870
2003,Spring,GoM,1,19543.715162647062,0.3857854553894314,19543.715162647062,20758,-1.0547472477413902,-1.05874724774139,-1.05074724774139,bodymass,0.00204081632653061,0.1310399041219648,Gulf of Maine,8.197342406289053,NA,50683689
2003,Spring,MAB,1,71404.15821271448,0.10259749676006846,71404.15821271448,40485,-1.106703246557082,-1.1097032465570815,-1.1037032465570815,bodymass,0.00153061224489796,0.15318894637184424,Mid-Atlantic Bight,10.671219283078624,NA,431035590
2003,Spring,SNE,1,10828.88082352875,0.7494190538229101,10828.88082352875,19424,-0.8875883923766391,-0.8925883923766391,-0.8825883923766393,bodymass,0.00255102040816321,0.06104645856253513,Southern New England,10.726971626281738,NA,110779078
2004,Fall,GB,1,13793.25176343917,0.01654709500412145,13793.25176343917,24539,-0.9314211418215044,-0.9354211418215042,-0.927421141821504,bodymass,0.00204081632653061,0.07433050055917242,Georges Bank,8.454760333815392,NA,29790477
2004,Fall,GoM,1,18580.530273685425,0.4721723133863658,18580.530273685425,21209,-0.9254574302327908,-0.9294574302327904,-0.9214574302327904,bodymass,0.00204081632653061,0.06897096418598805,Gulf of Maine,7.893397815752838,NA,16709740
2004,Fall,MAB,1,173060.96626139086,0.02511243272327328,173060.96626139086,22647,-1.215357062965985,-1.2193570629659845,-1.2113570629659844,bodymass,0.00204081632653061,0.23268234242611077,Mid-Atlantic Bight,11.448259723291988,NA,453571681
2004,Fall,SNE,1,13438.93928177621,0.1548757726287886,13438.93928177621,13122,-1.029557100798948,-1.035557100798948,-1.0235571007989477,bodymass,0.00306122448979597,0.12066738469412294,Southern New England,10.645717326565986,NA,69732936
2004,Spring,GB,1,12201.420323913444,0.3857854553894314,12201.420323913444,15583,-0.9403977570700552,-0.9453977570700554,-0.9353977570700556,bodymass,0.00255102040816321,0.07924762107340168,Georges Bank,8.454760333815392,NA,29790477
2004,Spring,GoM,1,24277.070529365377,1.0317521988158551,24277.070529365377,24940,-1.0436824607008577,-1.0476824607008577,-1.0396824607008577,bodymass,0.00204081632653061,0.12247814726105152,Gulf of Maine,7.893397815752838,NA,16709740
2004,Spring,MAB,1,8874.465603268913,0.1835639696746532,8874.465603268913,82596,-1.125442432240785,-1.127442432240785,-1.1234424322407848,bodymass,0.00102040816326536,0.18439137911894013,Mid-Atlantic Bight,11.448259723291988,NA,453571681
2004,Spring,SNE,1,7249.209838569195,0.3163249227451163,7249.209838569195,14248,-1.0236516502753157,-1.0296516502753157,-1.0176516502753152,bodymass,0.00306122448979597,0.1247429317227642,Southern New England,10.645717326565986,NA,69732936
2005,Fall,GB,1,16056.92619618659,0.06007531511912517,16056.92619618659,20037,-0.8937070695800138,-0.8987070695800137,-0.8887070695800139,bodymass,0.00255102040816321,0.05907825467466793,Georges Bank,7.902021440575504,NA,15957365
2005,Fall,GoM,1,25150.7118171556,0.24909556679963837,25150.7118171556,22890,-0.9050276093162628,-0.9090276093162628,-0.9010276093162628,bodymass,0.00204081632653061,0.05870589789753666,Gulf of Maine,6.475676816196765,NA,22063270
2005,Fall,MAB,1,135671.888791369,0.1548757726287886,135671.888791369,22507,-1.2379912422544015,-1.2419912422544015,-1.2339912422544017,bodymass,0.00204081632653061,0.2531956161783689,Mid-Atlantic Bight,10.063250480921925,NA,98587323
2005,Fall,SNE,1,5849.150952542525,0.04835555390003871,5849.150952542525,20077,-1.0871359076056415,-1.0921359076056412,-1.0821359076056414,bodymass,0.00255102040816321,0.1642910417542578,Southern New England,9.670652870026808,NA,7970493
2005,Spring,GB,1,12445.5101924181,0.06291893637690142,12445.5101924181,10606,-0.9021406274549236,-0.9091406274549236,-0.8951406274549236,bodymass,0.00357142857142857,0.06454493560834924,Georges Bank,7.902021440575504,NA,15957365
2005,Spring,GoM,1,21829.58213677949,0.5327770689848076,21829.58213677949,14117,-0.97608178764357,-0.98108178764357,-0.9710817876435702,bodymass,0.00255102040816321,0.08860661474628075,Gulf of Maine,6.475676816196765,NA,22063270
2005,Spring,MAB,1,7004.714119346985,0.8863226379115952,7004.714119346985,29158,-0.8152843513470414,-0.8192843513470414,-0.8112843513470414,bodymass,0.00204081632653061,0.04470149953347917,Mid-Atlantic Bight,10.063250480921925,NA,98587323
2005,Spring,SNE,1,8317.678607482125,0.7494190538229101,8317.678607482125,11561,-1.011250368730538,-1.017250368730538,-1.005250368730538,bodymass,0.00306122448979597,0.11650972010021844,Southern New England,9.670652870026808,NA,7970493
2006,Fall,GB,1,14154.01636406306,0.03949442537340164,14154.01636406306,26277,-0.9744517869262562,-0.9784517869262565,-0.9704517869262564,bodymass,0.00204081632653061,0.09237234312751572,Georges Bank,8.566480712920852,NA,10065656
2006,Fall,GoM,1,22809.668372734308,0.1548757726287886,22809.668372734308,37881,-0.92708962855654,-0.9300896285565396,-0.9240896285565396,bodymass,0.00153061224489796,0.06760288370545482,Gulf of Maine,7.610001467850249,NA,13187691
2006,Fall,MAB,1,101915.3065776182,0.02511243272327328,101915.3065776182,17273,-1.1437871353545164,-1.1477871353545166,-1.1397871353545166,bodymass,0.00204081632653061,0.17762314660201078,Mid-Atlantic Bight,10.579670134687843,NA,416587799
2006,Fall,SNE,1,9881.6129639136,0.1548757726287886,9881.6129639136,34842,-1.1336766459017606,-1.1376766459017609,-1.1296766459017609,bodymass,0.00204081632653061,0.18891689214419297,Southern New England,11.641609017888657,NA,21245890
2006,Spring,GB,1,16865.56624560445,0.5030669608807974,16865.56624560445,9608,-0.8772141429104126,-0.8842141429104127,-0.8702141429104127,bodymass,0.00357142857142857,0.05329671501680017,Georges Bank,8.566480712920852,NA,10065656
2006,Spring,GoM,1,18138.000880451254,0.2103228749702038,18138.000880451254,11080,-0.9767859434171416,-0.9827859434171418,-0.9707859434171416,bodymass,0.00306122448979597,0.09081377585105732,Gulf of Maine,7.610001467850249,NA,13187691
2006,Spring,MAB,1,6842.237744141651,0.2784992995500704,6842.237744141651,31931,-0.8761926987060255,-0.8801926987060256,-0.8721926987060256,bodymass,0.00204081632653061,0.06239710050222855,Mid-Atlantic Bight,10.579670134687843,NA,416587799
2006,Spring,SNE,1,18898.4222154685,0.5327770689848076,18898.4222154685,21168,-1.0487917646216869,-1.0527917646216864,-1.0447917646216864,bodymass,0.00204081632653061,0.12789737326234246,Southern New England,11.641609017888657,NA,21245890
2007,Fall,GB,1,16741.86896811501,0.04835555390003871,16741.86896811501,24566,-0.8988800743156309,-0.9028800743156312,-0.8948800743156311,bodymass,0.00204081632653061,0.06041742586474317,Georges Bank,9.630886931049089,NA,5983687
2007,Fall,GoM,1,67478.95776965658,0.1548757726287886,67478.95776965658,31652,-1.0020548312171362,-1.005054831217136,-0.999054831217136,bodymass,0.00153061224489796,0.09096285441179731,Gulf of Maine,8.204533846095456,NA,4121953
2007,Fall,MAB,1,64990.75709048082,0.10259749676006846,64990.75709048082,8077,-1.183827908735851,-1.1908279087358509,-1.1768279087358509,bodymass,0.00357142857142857,0.21139261487451955,Mid-Atlantic Bight,12.473151345379584,NA,85699080
2007,Fall,SNE,1,11861.395839602656,0.14143983068389182,11861.395839602656,7170,-0.998151167318276,-1.006151167318276,-0.990151167318276,bodymass,0.00408163265306122,0.1056761954296928,Southern New England,12.003823746181784,NA,2444368
2007,Spring,GB,1,16457.788619329473,1.0757262786880752,16457.788619329473,19162,-0.8899769469865403,-0.8949769469865401,-0.8849769469865403,bodymass,0.00255102040816321,0.05760266735319047,Georges Bank,9.630886931049089,NA,5983687
2007,Spring,GoM,1,12753.00871455139,0.2103228749702038,12753.00871455139,21129,-0.9869816796710827,-0.9909816796710832,-0.9829816796710832,bodymass,0.00204081632653061,0.0994049946954256,Gulf of Maine,8.204533846095456,NA,4121953
2007,Spring,MAB,1,6327.919670609321,0.44553939300000783,6327.919670609321,23107,-0.761120060644132,-0.7661200606441319,-0.7561200606441321,bodymass,0.00255102040816321,0.03368397803371888,Mid-Atlantic Bight,12.473151345379584,NA,85699080
2007,Spring,SNE,1,8317.678607482125,0.2784992995500704,8317.678607482125,25607,-1.042480971985086,-1.046480971985086,-1.038480971985086,bodymass,0.00204081632653061,0.1333839252691679,Southern New England,12.003823746181784,NA,2444368
2008,Fall,GB,1,13438.93928177621,0.02511243272327328,13438.93928177621,15410,-0.8581958016718061,-0.8641958016718061,-0.8521958016718059,bodymass,0.00306122448979597,0.04976224235515892,Georges Bank,8.053490061389663,NA,2814592
2008,Fall,GoM,1,20621.425127474493,0.33433487961593183,20621.425127474493,32108,-0.95272316407701,-0.95572316407701,-0.94972316407701,bodymass,0.00153061224489796,0.07886863587407662,Gulf of Maine,7.126769552392474,NA,2015977
2008,Fall,MAB,1,33158.72563233707,0.02511243272327328,33158.72563233707,32943,-1.1801564306729315,-1.1831564306729316,-1.1771564306729316,bodymass,0.00153061224489796,0.2127786301346833,Mid-Atlantic Bight,10.461364241405926,NA,66071110
2008,Fall,SNE,1,58020.14852344247,0.1548757726287886,58020.14852344247,17075,-1.160411586564776,-1.165411586564776,-1.1554115865647765,bodymass,0.00255102040816321,0.19376516763117935,Southern New England,9.567150570213718,NA,20669953
2008,Spring,GB,1,7770.651337682637,0.5030669608807974,7770.651337682637,11118,-0.7813609985211427,-0.7883609985211424,-0.7743609985211424,bodymass,0.00357142857142857,0.03590521268654136,Georges Bank,8.053490061389663,NA,2814592
2008,Spring,GoM,1,16457.788619329473,0.22088083074007553,16457.788619329473,18585,-0.94183358690210806,-0.946833586902108,-0.9368335869021084,bodymass,0.00255102040816321,0.07664157539273904,Gulf of Maine,7.126769552392474,NA,2015977
2008,Spring,MAB,1,6303.900549241653,0.10259749676006846,6303.900549241653,26709,-0.912474718486166,-0.916474718486166,-0.908474718486166,bodymass,0.00204081632653061,0.07606851984844457,Mid-Atlantic Bight,10.461364241405926,NA,66071110
2008,Spring,SNE,1,9497.76693752568,0.3163249227451163,9497.76693752568,22835,-0.9561682591036748,-0.9601682591036748,-0.9521682591036748,bodymass,0.00204081632653061,0.08873101463219453,Southern New England,9.567150570213718,NA,20669953
2009,Fall,GB,1,15275.68071786731,0.6327978382946629,15275.68071786731,32193,-0.9907228277184632,-0.9937228277184628,-0.9877228277184628,bodymass,0.00153061224489796,0.09922935952593376,Georges Bank,8.794136083636156,NA,2300
2009,Fall,GoM,1,15347.204118754207,0.5086850416679954,15347.204118754207,39848,-1.016841454783879,-1.0198414547838792,-1.0138414547838792,bodymass,0.00153061224489796,0.112397003103652,Gulf of Maine,7.081327646061525,NA,3011286
2009,Fall,MAB,1,89364.31446175581,0.2784992995500704,89364.31446175581,93156,-1.2184867551091283,-1.2204867551091283,-1.2164867551091283,bodymass,0.00102040816326536,0.238220789229616,Mid-Atlantic Bight,11.997552670841724,NA,65995660
2009,Fall,SNE,1,16741.86896811501,0.3735691319226485,16741.86896811501,34872,-1.116851828272888,-1.119851828272888,-1.113851828272888,bodymass,0.00153061224489796,0.17208196982436327,Southern New England,12.118012060734436,NA,4684950
2009,Spring,GB,1,18567.165786366775,0.2103228749702038,18567.165786366775,15335,-0.9237073454570284,-0.9287073454570284,-0.9187073454570288,bodymass,0.00255102040816321,0.06831538012608526,Georges Bank,8.794136083636156,NA,2300
2009,Spring,GoM,1,15057.791599892826,1.1857738200557766,15057.791599892826,30929,-1.0596417735187569,-1.0636417735187569,-1.0556417735187569,bodymass,0.00204081632653061,0.13661077922788145,Gulf of Maine,7.081327646061525,NA,3011286
2009,Spring,MAB,1,18158.08233136836,0.10259749676006846,18158.08233136836,32351,-0.9423380475291016,-0.9453380475291012,-0.9393380475291012,bodymass,0.00153061224489796,0.07584121382028822,Mid-Atlantic Bight,11.997552670841724,NA,65995660
2009,Spring,SNE,1,12361.947876980392,0.5030669608807974,12361.947876980392,71432,-1.039684902523727,-1.0416849025237271,-1.037684902523727,bodymass,0.00102040816326536,0.12720649834395636,Southern New England,12.118012060734436,NA,4684950
2010,Fall,GB,1,16457.788619329473,0.2784992995500704,16457.788619329473,36728,-1.0280093411248297,-1.0310093411248296,-1.0250093411248296,bodymass,0.00153061224489796,0.11764055459512604,Georges Bank,9.85012920307093,NA,657494
2010,Fall,GoM,1,23960.748469815637,0.5086850416679954,23960.748469815637,43983,-1.0202983652554585,-1.023298365255458,-1.017298365255458,bodymass,0.00153061224489796,0.10966048712553574,Gulf of Maine,7.3836129576472915,NA,2674587
2010,Fall,MAB,1,79731.33067709455,0.1548757726287886,79731.33067709455,29281,-1.1803049059855182,-1.183304905985518,-1.177304905985518,bodymass,0.00153061224489796,0.20740935495847007,Mid-Atlantic Bight,11.845048754194142,NA,56061528
2010,Fall,SNE,1,28974.675452319803,0.02511243272327328,28974.675452319803,36976,-1.1064008594828814,-1.109400859482881,-1.103400859482881,bodymass,0.00153061224489796,0.16003705012016103,Southern New England,11.733599435046754,NA,5619863
2010,Spring,GB,1,14521.298792536803,1.8953706669767365,14521.298792536803,14688,-0.9785828310518327,-0.9835828310518328,-0.9735828310518332,bodymass,0.00255102040816321,0.09400488705173744,Georges Bank,9.85012920307093,NA,657494
2010,Spring,GoM,1,23621.79913803243,0.7780746034195162,23621.79913803243,45603,-1.1306195524793994,-1.1336195524793993,-1.1276195524793993,bodymass,0.00153061224489796,0.17853615151934712,Gulf of Maine,7.3836129576472915,NA,2674587
2010,Spring,MAB,1,9538.732228714056,0.2784992995500704,9538.732228714056,104099,-0.9640621244654798,-0.96606212446548,-0.9620621244654796,bodymass,0.00102040816326536,0.092148671288845,Mid-Atlantic Bight,11.845048754194142,NA,56061528
2010,Spring,SNE,1,79756.97045310438,0.7494190538229101,79756.97045310438,56330,-1.1513485298594452,-1.1533485298594452,-1.149348529859445,bodymass,0.00102040816326536,0.1848387068515686,Southern New England,11.733599435046754,NA,5619863
2011,Fall,GB,1,15662.91237931715,0.2784992995500704,15662.91237931715,42113,-0.9811019252452318,-0.9841019252452315,-0.9781019252452317,bodymass,0.00153061224489796,0.0943681106312946,Georges Bank,9.390143681630468,NA,NA
2011,Fall,GoM,1,14772.59279538599,0.24909556679963837,14772.59279538599,48798,-0.9975506988831688,-1.0005506988831685,-0.9945506988831684,bodymass,0.00153061224489796,0.10294107692066262,Gulf of Maine,8.459004984467716,NA,3579719
2011,Fall,MAB,1,85422.80779287241,0.3735691319226485,85422.80779287241,135211,-1.219178868447289,-1.220178868447289,-1.2181788684472892,bodymass,5.102040816325968e-4,0.23901855677577585,Mid-Atlantic Bight,9.306757583449372,NA,55069291
2011,Fall,SNE,1,7279.339328070608,0.39121278142220733,7279.339328070608,38837,-1.110180876719799,-1.1131808767197986,-1.1071808767197986,bodymass,0.00153061224489796,0.17639669863423538,Southern New England,9.05500598936777,NA,5475353
2011,Spring,GB,1,13091.013361041223,1.0757262786880752,13091.013361041223,30794,-1.0208371674977526,-1.0248371674977528,-1.0168371674977528,bodymass,0.00204081632653061,0.11625013626612728,Georges Bank,9.390143681630468,NA,NA
2011,Spring,GoM,1,14154.01636406306,0.5327770689848076,14154.01636406306,31532,-1.0030056773183764,-1.0070056773183764,-0.9990056773183764,bodymass,0.00204081632653061,0.10613712852425182,Gulf of Maine,8.459004984467716,NA,3579719
2011,Spring,MAB,1,12979.766787286277,0.3163249227451163,12979.766787286277,61614,-0.9562870826635133,-0.958287082663513,-0.9542870826635128,bodymass,0.00102040816326536,0.08523122028377668,Mid-Atlantic Bight,9.306757583449372,NA,55069291
2011,Spring,SNE,1,14154.01636406306,0.5981079808461115,14154.01636406306,58921,-1.055862148067361,-1.0578621480673605,-1.0538621480673602,bodymass,0.00102040816326536,0.1350319169068443,Southern New England,9.05500598936777,NA,5475353
2012,Fall,GB,1,20445.64467744209,0.164275507653426,20445.64467744209,67187,-0.936367317547898,-0.938367317547898,-0.9343673175478976,bodymass,0.00102040816326536,0.07226107373894664,Georges Bank,10.027537684433057,NA,6437
2012,Fall,GoM,1,84193.55569491685,0.1830452139612061,84193.55569491685,75267,-1.0539519203879226,-1.0559519203879228,-1.0519519203879226,bodymass,0.00102040816326536,0.11788650240945202,Gulf of Maine,8.605874793004181,NA,2593605
2012,Fall,MAB,1,110906.1908311642,0,110906.1908311642,27713,-1.1506626497040633,-1.1536626497040634,-1.1476626497040634,bodymass,0.00153061224489796,0.18234412247328977,Mid-Atlantic Bight,13.46212485490647,NA,70441540
2012,Fall,SNE,1,10845.64151499612,0.2784992995500704,10845.64151499612,18988,-1.0191035347407578,-1.0241035347407577,-1.014103534740758,bodymass,0.00255102040816321,0.11745922729787656,Southern New England,13.464490020473544,NA,5487127
2012,Spring,GB,1,102074.17439194131,0.5030669608807974,102074.17439194131,39631,-1.0894224617749937,-1.0924224617749936,-1.0864224617749936,bodymass,0.00153061224489796,0.13896811846937843,Georges Bank,10.027537684433057,NA,6437
2012,Spring,GoM,1,14412.151515804988,0.30976435376605593,14412.151515804988,56648,-1.0725206823777875,-1.075520682377788,-1.069520682377788,bodymass,0.00153061224489796,0.14485341972331406,Gulf of Maine,8.605874793004181,NA,2593605
2012,Spring,MAB,1,9881.6129639136,0.2784992995500704,9881.6129639136,44329,-0.8412531383704402,-0.8442531383704404,-0.8382531383704404,bodymass,0.00153061224489796,0.04800450655583587,Mid-Atlantic Bight,13.46212485490647,NA,70441540
2012,Spring,SNE,1,18898.4222154685,0.2960716094033669,18898.4222154685,67796,-1.018322492372175,-1.020322492372175,-1.0163224923721748,bodymass,0.00102040816326536,0.11099206094621172,Southern New England,13.464490020473544,NA,5487127
2013,Fall,GB,1,17439.368484171795,0.10259749676006846,17439.368484171795,148515,-1.1065984508866138,-1.1075984508866137,-1.105598450886614,bodymass,5.102040816325968e-4,0.16477557069444654,Georges Bank,10.56327811360548,NA,40077
2013,Fall,GoM,1,13438.93928177621,0.24909556679963837,13438.93928177621,60298,-0.9636199847256705,-0.9656199847256705,-0.96161998472567,bodymass,0.00102040816326536,0.08805403088371022,Gulf of Maine,8.97906823885643,NA,1255988
2013,Fall,MAB,1,17696.118110327185,0.164275507653426,17696.118110327185,18392,-1.255678159428067,-1.2606781594280667,-1.250678159428067,bodymass,0.00255102040816321,0.2785220431983778,Mid-Atlantic Bight,10.973897593844251,NA,37031620
2013,Fall,SNE,1,6057.742980913018,0.1548757726287886,6057.742980913018,54602,-1.1593102046626749,-1.1623102046626748,-1.1563102046626748,bodymass,0.00153061224489796,0.21233204994904883,Southern New England,11.236614973993827,NA,6257916
2013,Spring,GB,1,12084.901664778785,1.0317521988158551,12084.901664778785,31505,-0.9477732604897934,-0.9517732604897936,-0.9437732604897936,bodymass,0.00204081632653061,0.08240091364484911,Georges Bank,10.56327811360548,NA,40077
2013,Spring,GoM,1,17280.32581710188,0.5640109368579932,17280.32581710188,41935,-1.0451125127761265,-1.0481125127761264,-1.0421125127761264,bodymass,0.00153061224489796,0.12669284695240943,Gulf of Maine,8.97906823885643,NA,1255988
2013,Spring,MAB,1,35597.345043896035,0.2784992995500704,35597.345043896035,38081,-0.962868487792506,-0.965868487792506,-0.959868487792506,bodymass,0.00153061224489796,0.07805493404519481,Mid-Atlantic Bight,10.973897593844251,NA,37031620
2013,Spring,SNE,1,7770.651337682637,0.5981079808461115,7770.651337682637,55234,-0.8808058866748806,-0.8838058866748806,-0.8778058866748806,bodymass,0.00153061224489796,0.06244326472687916,Southern New England,11.236614973993827,NA,6257916
